prompt,ground_truth,prediction,region,f1_score,substring_accuracy,judge_score
Compuesto por de Juegos Panamericanos de 2019 es,Béisbol en los Juegos Panamericanos de 2019,un evento deportivo multideportivo que se celebrará en la ciudad,latam,0.11764705882352941,0,0.0
Compuesto por de Juegos Panamericanos de 2019 es,Anexo:Bolos en los Juegos Panamericanos de 2019,"un evento que se celebrará en Lima, Perú, en el mes",latam,0.1111111111111111,0,0.0
Compuesto por de Juegos Panamericanos de 2019 es,boxeo en los Juegos Panamericanos de 2019,"la 18.º edición de los Juegos Panamericanos,",latam,0.5714285714285714,0,0.0
Compuesto por de Juegos Panamericanos de 2019 es,Anexo:Clavados en los Juegos Panamericanos de 2019,"un evento de gran alcance y prestigio, en el que particip",latam,0.2222222222222222,0,0.0
Compuesto por de Juegos Panamericanos de 2019 es,Anexo:Nado sincronizado en los Juegos Panamericanos de 2019,el lugar de los Juegos Panamericanos de 2019,latam,0.625,0,0.0
Compuesto por de Juegos Panamericanos de 2019 es,Anexo:Natación en los Juegos Panamericanos de 2019,un juego de simulación que permite a los usuarios vivir la experiencia de,latam,0.2,0,0.0
Compuesto por de Juegos Panamericanos de 2019 es,Anexo:Waterpolo en los Juegos Panamericanos de 2019,el más grande y espectacular evento multideportivo del continente.,latam,0.0,0,0.0
Compuesto por de Juegos Panamericanos de 2019 es,Anexo:Equitación en los Juegos Panamericanos de 2019,"un evento deportivo internacional que se celebró en Lima, Perú,",latam,0.11764705882352941,0,0.0
Compuesto por de Juegos Panamericanos de 2019 es,Anexo:Hockey sobre césped en los Juegos Panamericanos de 2019,"el más grande de la historia y está ubicado en Lima, Perú",latam,0.1904761904761905,0,0.0
Compuesto por de Juegos Panamericanos de 2019 es,Anexo:Yudo en los Juegos Panamericanos de 2019,"un evento que se celebrará en la ciudad de Lima, Perú del",latam,0.2105263157894737,0,0.0
Compuesto por de Juegos Panamericanos de 2019 es,Anexo:Karate en los Juegos Panamericanos de 2019,la sede de los Juegos Panamericanos de 2019,latam,0.6666666666666666,0,0.0
Compuesto por de Juegos Panamericanos de 2019 es,halterofilia en los Juegos Panamericanos de 2019,"un evento de alto nivel, que se lleva a cabo en la capital",latam,0.2,0,0.0
Compuesto por de Juegos Panamericanos de 2019 es,Lucha en los Juegos Panamericanos de 2019,un evento que se celebra en el país desde 1959,latam,0.11764705882352941,0,0.0
Compuesto por de Juegos Panamericanos de 2019 es,Anexo:Patinaje en los Juegos Panamericanos de 2019,una institución sin fines de lucro que se enfoca en el desarrollo,latam,0.2105263157894737,0,0.0
Compuesto por de Juegos Panamericanos de 2019 es,Anexo:Pentatlón moderno en los Juegos Panamericanos de 2019,"un evento de 15 días, en la ciudad de Lima, Per",latam,0.2105263157894737,0,0.0
Compuesto por de Juegos Panamericanos de 2019 es,Anexo:Paleta frontón en los Juegos Panamericanos de 2019,un evento deportivo multideportivo que se realizó en la ciudad,latam,0.11111111111111112,0,0.0
Compuesto por de Juegos Panamericanos de 2019 es,Anexo:Rugby 7 en los Juegos Panamericanos de 2019,"un evento que se celebrará en el 2019, en",latam,0.23529411764705882,0,0.0
Compuesto por de Juegos Panamericanos de 2019 es,Anexo:Sóftbol en los Juegos Panamericanos de 2019,"un evento de alto nivel, que se celebrará en la ciudad de Lima",latam,0.2,0,0.0
Compuesto por de Juegos Panamericanos de 2019 es,Anexo:Squash en los Juegos Panamericanos de 2019,"un equipo de fútbol de la ciudad de Lima, Perú",latam,0.11764705882352941,0,0.0
Compuesto por de Juegos Panamericanos de 2019 es,Anexo:Surf en los Juegos Panamericanos de 2019,"un evento que se celebró en la ciudad de Lima, Perú,",latam,0.2222222222222222,0,0.0
Compuesto por de Juegos Panamericanos de 2019 es,Anexo:Taekwondo en los Juegos Panamericanos de 2019,"una de las ciudades más importantes de la región, así como un destino",latam,0.1,0,0.0
Compuesto por de Juegos Panamericanos de 2019 es,Anexo:Tenis en los Juegos Panamericanos de 2019,"el que se celebró en Lima, Perú, del 26",latam,0.125,0,0.0
Compuesto por de Juegos Panamericanos de 2019 es,Anexo:Tenis de mesa en los Juegos Panamericanos de 2019,un evento de alto nivel en el que se reúnen atletas,latam,0.19999999999999998,0,0.0
Compuesto por de Juegos Panamericanos de 2019 es,Anexo:Tiro con arco en los Juegos Panamericanos de 2019,"el evento más importante de la región, con el cual se busca que los",latam,0.2608695652173913,0,0.0
Compuesto por de Juegos Panamericanos de 2019 es,Anexo:Tiro en los Juegos Panamericanos de 2019,"un evento que se celebrará en la capital de Chile, la ciudad de",latam,0.2,0,0.0
Compuesto por de Juegos Panamericanos de 2019 es,Anexo:Triatlón en los Juegos Panamericanos de 2019,"un evento que se celebró en Lima, Perú, del 2",latam,0.11764705882352941,0,0.0
Compuesto por de Juegos Panamericanos de 2019 es,Anexo:Vela en los Juegos Panamericanos de 2019,un evento deportivo multideportivo que se celebró en la ciudad,latam,0.11764705882352941,0,0.0
Compuesto por de Juegos Panamericanos de 2019 es,Anexo:Voleibol en los Juegos Panamericanos de 2019,un evento de la Copa Mundial de Fútbol Americano,latam,0.125,0,0.0
Compuesto por de Juegos Panamericanos de 2019 es,Anexo:Voleibol de playa en los Juegos Panamericanos de 2019,el más importante de los eventos deportivos de la región. La competencia,latam,0.28571428571428575,0,0.0
Compuesto por de Juegos Panamericanos de 2019 es,Anexo:Ciclismo en los Juegos Panamericanos de 2019,"un videojuego que se lanzó en 2019,",latam,0.2857142857142857,0,0.0
Organizador de Juegos Panamericanos de 2019 es,Organización Deportiva Panamericana,un videojuego de estrategia de simulación de eventos olí,latam,0.0,0,0.0
Identificador LinkedIn de empresa de Juegos Panamericanos de 2019 es,Lima2019Juegos,: 1467543310441,latam,0.0,0,0.0
Logotipo de Juegos Panamericanos de 2019 es,Logotipo Oficial Juegos Panamericanos Lima 2019.png,un logotipo que representa la identidad visual del evento deportivo Pan,latam,0.11764705882352942,0,0.0
Precedido por de Juegos Panamericanos de 2019 es,Juegos Panamericanos de 2015,"un evento de la Serie Mundial de Judo, que se celebrará",latam,0.13333333333333333,0,0.0
Sucedido por de Juegos Panamericanos de 2019 es,Juegos Panamericanos de 2023,un evento internacional de atletismo que se celebró en el Estadio,latam,0.13333333333333333,0,0.0
Categoría principal del tema de Juegos Parapanamericanos de 2019 es,Categoría:Juegos Parapanamericanos de 2019,": Deportes
Juegos Parapanamericanos de 20",latam,0.4444444444444445,0,0.0
Temporada deportiva de de Juegos Parapanamericanos de 2019 es,Juegos Parapanamericanos,"una temporada deportiva de los Juegos Parapanamericanos, que se",latam,0.3636363636363636,1,0.0
Organizador de Anexo:Hockey sobre césped en los Juegos Panamericanos de 2019 es,Organización Deportiva Panamericana,un evento multiesportivo que se celebrará en los Juegos Pan,latam,0.0,0,0.0
Precedido por de Anexo:Hockey sobre césped en los Juegos Panamericanos de 2019 es,Anexo:Hockey sobre césped en los Juegos Panamericanos de 2015,un evento de los Juegos Panamericanos de 2019,latam,0.47058823529411764,0,0.0
Temporada deportiva de de Anexo:Hockey sobre césped en los Juegos Panamericanos de 2019 es,hockey sobre césped en los Juegos Panamericanos,el ciclo de competencias que se desarrolló entre el 3 y el,latam,0.0,0,0.0
Participó en de Perú en los Juegos Panamericanos de 2019 es,Juegos Panamericanos de 2019,un error. La frase está mal construida. La oración correcta,latam,0.0,0,0.0
Ganador de Campeonato Sudamericano de Fútbol Sub-17 de 2019 es,selección de fútbol sub-17 de Argentina,un título de fútbol juvenil. El torneo se celebr,latam,0.26666666666666666,0,0.0
Serie de Anexo:Sóftbol en los Juegos Panamericanos de 2019 es,sóftbol en los Juegos Panamericanos,una categoría de la categoría Sóftbol en los Juegos Panamerican,latam,0.5333333333333333,0,0.0
Organizador de Anexo:Sóftbol en los Juegos Panamericanos de 2019 es,Organización Deportiva Panamericana,un organizar de anexo que presenta información sobre el sóftbol en,latam,0.0,0,0.0
Compuesto por de Anexo:Sóftbol en los Juegos Panamericanos de 2019 es,Anexo:Sóftbol en los Juegos Panamericanos de 2019  Torneo masculino,un artículo que describe el evento de sóftbol en los Juegos Pan,latam,0.380952380952381,0,0.0
Deporte de Anexo:Baloncesto en los Juegos Panamericanos de 2019 es,baloncesto,un libro que se publicó en 2019. El libro,latam,0.0,0,0.0
Compuesto por de Anexo:Baloncesto en los Juegos Panamericanos de 2019 es,Anexo:Baloncesto en los Juegos Panamericanos de 2019  Torneo femenino,"un evento deportivo que se celebrará en la ciudad de Lima, Per",latam,0.1904761904761905,0,0.0
Compuesto por de Anexo:Baloncesto en los Juegos Panamericanos de 2019 es,Anexo:Baloncesto en los Juegos Panamericanos de 2019  Torneo masculino,un evento deportivo en el cual participan equipos nacionales de los países,latam,0.28571428571428575,0,0.0
Organizador de Anexo:Baloncesto en los Juegos Panamericanos de 2019 es,Organización Deportiva Panamericana,un texto de 500 palabras que explica el baloncesto,latam,0.0,0,0.0
Ganador de Rally Dakar de 2019 es,Francisco López Contardo,"el francés Stéphane Peterhansel, quien logró",latam,0.0,0,0.0
Precedido por de Béisbol en los Juegos Panamericanos de 2019 es,Béisbol en los Juegos Panamericanos de 2015,un libro que recopila la historia del béisbol en los J,latam,0.33333333333333326,0,0.0
Organizador de Béisbol en los Juegos Panamericanos de 2019 es,Organización Deportiva Panamericana,un evento de béisbol que se celebró en los Juegos Pan,latam,0.0,0,0.0
Compuesto por de Béisbol en los Juegos Panamericanos de 2019 es,Anexo:Béisbol en los Juegos Panamericanos de 2019  Torneo masculino,"un evento deportivo que se celebrará en la ciudad de Lima, Per",latam,0.1904761904761905,0,0.0
Serie de Béisbol en los Juegos Panamericanos de 2019 es,Béisbol en los Juegos Panamericanos,la 15ª edición de la serie de béisbol en los,latam,0.4,0,0.0
Precedido por de boxeo en los Juegos Panamericanos de 2019 es,Anexo:Boxeo en los Juegos Panamericanos de 2015,"un evento deportivo que se realizó en la ciudad de Lima, Per",latam,0.2105263157894737,0,0.0
Organizador de boxeo en los Juegos Panamericanos de 2019 es,Organización Deportiva Panamericana,"el mexicano Luis Miguel Vazquez
Luis Miguel Váz",latam,0.0,0,0.0
Precedido por de Anexo:Waterpolo en los Juegos Panamericanos de 2019 es,Anexo:Waterpolo en los Juegos Panamericanos de 2015,"el artículo anterior, y seguido por de Anexo:Waterpolo",latam,0.26666666666666666,0,0.0
Organizador de Anexo:Waterpolo en los Juegos Panamericanos de 2019 es,Organización Deportiva Panamericana,el título del artículo. El objetivo del artículo es informar sobre el Water,latam,0.0,0,0.0
Sucedido por de Anexo:Waterpolo en los Juegos Panamericanos de 2019 es,Anexo:Waterpolo en los Juegos Panamericanos de 2023,"una competencia olímpica, no hay un anexo sobre el",latam,0.0,0,0.0
Precedido por de Anexo:Yudo en los Juegos Panamericanos de 2019 es,Anexo:Judo en los Juegos Panamericanos de 2015,una entrada que habla de los eventos de Yudo en los Juegos,latam,0.4210526315789474,0,0.0
Organizador de Anexo:Yudo en los Juegos Panamericanos de 2019 es,Organización Deportiva Panamericana,un proyecto de investigación que busca analizar la participación del Yudo en los,latam,0.0,0,0.0
Sucedido por de Anexo:Yudo en los Juegos Panamericanos de 2019 es,Anexo:Judo en los Juegos Panamericanos de 2023,un deporte olímpico que se juega con un kimono,latam,0.0,0,0.0
Subclase de de Anexo:Yudo en los Juegos Panamericanos de 2019 es,judo en los Juegos Panamericanos,":
A. Judo
B. Judo
C. Judo",latam,0.1818181818181818,0,0.0
Precedido por de halterofilia en los Juegos Panamericanos de 2019 es,Anexo:Levantamiento de pesas en los Juegos Panamericanos de 2015,"un evento deportivo que se celebrará en la ciudad de Lima, Per",latam,0.1904761904761905,0,0.0
Organizador de halterofilia en los Juegos Panamericanos de 2019 es,Organización Deportiva Panamericana,un evento de alto nivel que combina el deporte y la cultura.,latam,0.0,0,0.0
Sucedido por de halterofilia en los Juegos Panamericanos de 2019 es,Anexo:Levantamiento de pesas en los Juegos Panamericanos de 2023,el evento de halterofilia en los Juegos Panamericanos de,latam,0.6666666666666666,0,0.0
Organizador de Anexo:Bolos en los Juegos Panamericanos de 2019 es,Organización Deportiva Panamericana,un organismo que se encarga de organizar eventos de boliche,latam,0.0,0,0.0
Precedido por de Anexo:Bolos en los Juegos Panamericanos de 2019 es,Anexo:Bolos en los Juegos Panamericanos de 2015,el artículo que describe los eventos de bolo en los Juegos Panamerican,latam,0.4210526315789474,0,0.0
Precedido por de Lucha en los Juegos Panamericanos de 2019 es,Anexo:Lucha en los Juegos Panamericanos de 2015,el título de la obra que se exhibe en el Museo de la,latam,0.2,0,0.0
Organizador de Lucha en los Juegos Panamericanos de 2019 es,Organización Deportiva Panamericana,un proyecto de investigación de la Facultad de Ciencias Sociales de,latam,0.0,0,0.0
Sucedido por de Lucha en los Juegos Panamericanos de 2019 es,Anexo:Lucha en los Juegos Panamericanos de 2023,un evento de lucha libre profesional que se celebró el 27,latam,0.1111111111111111,0,0.0
Organizador de Anexo:Karate en los Juegos Panamericanos de 2019 es,Organización Deportiva Panamericana,"un tema que está relacionado con el tema principal del texto, ya que",latam,0.0,0,0.0
Sucedido por de Anexo:Karate en los Juegos Panamericanos de 2019 es,Anexo:Karate en los Juegos Panamericanos de 2023,un evento deportivo del Karate que se disputó en el marco,latam,0.1111111111111111,0,0.0
Categoría principal del tema de Anexo:Vela en los Juegos Panamericanos de 2019 es,Categoría:Vela en los Juegos Panamericanos de 2019,: Deportes acuáticos. La categoría secundaria es,latam,0.0,0,0.0
Organizador de Anexo:Vela en los Juegos Panamericanos de 2019 es,Organización Deportiva Panamericana,"un proyecto que permite a los usuarios organizar, gestionar y compartir información",latam,0.0,0,0.0
Precedido por de Anexo:Vela en los Juegos Panamericanos de 2019 es,Anexo:Vela en los Juegos Panamericanos de 2015,el artículo de Vela en los Juegos Panamericanos de 2,latam,0.588235294117647,0,0.0
Ubicación de Anexo:Vela en los Juegos Panamericanos de 2019 es,Paracas,un anexo del artículo sobre el atletismo en los Juegos Pan,latam,0.0,0,0.0
Organizador de Anexo:Tiro en los Juegos Panamericanos de 2019 es,Organización Deportiva Panamericana,"un libro de 2019, escrito por el periodista",latam,0.0,0,0.0
Precedido por de Anexo:Pentatlón moderno en los Juegos Panamericanos de 2019 es,Anexo:Pentatlón moderno en los Juegos Panamericanos de 2015,un artículo que habla sobre el pentatlón moderno en los J,latam,0.3157894736842105,0,0.0
Deporte de Anexo:Pentatlón moderno en los Juegos Panamericanos de 2019 es,pentatlón moderno,"un evento que se celebrará en la ciudad de Lima, Perú,",latam,0.0,0,0.0
Organizador de Anexo:Pentatlón moderno en los Juegos Panamericanos de 2019 es,Organización Deportiva Panamericana,un anexo del artículo principal sobre el Pentatlón moderno en los,latam,0.0,0,0.0
Deporte de Anexo:Esgrima en los Juegos Panamericanos de 2019 es,esgrima,grima en los Juegos Panamericanos de 2019,latam,0.0,0,0.0
Precedido por de Anexo:Esgrima en los Juegos Panamericanos de 2019 es,Esgrima en los Juegos Panamericanos de 2015,grima en los Juegos Panamericanos de 2019,latam,0.7142857142857143,0,0.0
Categoría principal del tema de Anexo:Esgrima en los Juegos Panamericanos de 2019 es,Categoría:Esgrima en los Juegos Panamericanos de 2019,Deportes. Categoría secundaria es Esgrima.,latam,0.0,0,0.0
Organizador de Anexo:Esgrima en los Juegos Panamericanos de 2019 es,Organización Deportiva Panamericana,una aplicación web que permite a los usuarios organizar y visualizar información sobre,latam,0.0,0,0.0
Organizador de Anexo:Balonmano en los Juegos Panamericanos de 2019 es,Organización Deportiva Panamericana,un organizador de anexo que se utilizó en el torneo de,latam,0.0,0,0.0
Precedido por de Anexo:Balonmano en los Juegos Panamericanos de 2019 es,Torneo masculino de fútbol en los Juegos Panamericanos de 2015,un artículo que describe la participación de la balonmano en los J,latam,0.2727272727272727,0,0.0
Precedido por de Anexo:Balonmano en los Juegos Panamericanos de 2019 es,Anexo:Balonmano en los Juegos Panamericanos de 2015,un artículo sobre el balonmano en los Juegos Panamericanos,latam,0.5,0,0.0
Compuesto por de Anexo:Balonmano en los Juegos Panamericanos de 2019 es,Anexo:Balonmano en los Juegos Panamericanos de 2019  Torneo femenino,un evento deportivo que se llevó a cabo en el marco de,latam,0.1904761904761905,0,0.0
Compuesto por de Anexo:Balonmano en los Juegos Panamericanos de 2019 es,Anexo:Balonmano en los Juegos Panamericanos de 2019  Torneo masculino,un trabajo de investigación que se desarrolla como parte del trabajo de investigación de,latam,0.08695652173913043,0,0.0
Serie de Anexo:Balonmano en los Juegos Panamericanos de 2019 es,Balonmano en los Juegos Panamericanos,el segundo de los tres anexos sobre el balonmano en,latam,0.4,0,0.0
Categoría principal del tema de Anexo:Balonmano en los Juegos Panamericanos de 2019 es,Categoría:Balonmano en los Juegos Panamericanos de 2019,":
A. Deportes de equipo
B. Deportes individ",latam,0.14285714285714285,0,0.0
Temporada deportiva de de Anexo:Balonmano en los Juegos Panamericanos de 2019 es,Juegos Panamericanos de 2019,la temporada deportiva de balonmano que tuvo lugar en los,latam,0.14285714285714288,0,0.0
Organizador de Anexo:Taekwondo en los Juegos Panamericanos de 2019 es,Organización Deportiva Panamericana,"un evento que se celebró en la ciudad de Lima, Perú,",latam,0.0,0,0.0
Precedido por de Anexo:Taekwondo en los Juegos Panamericanos de 2019 es,Taekwondo en los Juegos Panamericanos de 2015,"un deporte olímpico, pero no está incluido en los",latam,0.25,0,0.0
Organizador de Anexo:Rugby 7 en los Juegos Panamericanos de 2019 es,Organización Deportiva Panamericana,un evento de los Juegos Panamericanos de 2019,latam,0.0,0,0.0
Precedido por de Anexo:Rugby 7 en los Juegos Panamericanos de 2019 es,Anexo:Rugby 7 en los Juegos Panamericanos de 2015,el artículo sobre el rugby 7 en los Juegos Panamericanos de,latam,0.631578947368421,0,0.0
Ubicación de Anexo:Rugby 7 en los Juegos Panamericanos de 2019 es,Villa María del Triunfo,un evento que se realizará en el estadio de rugby en el Par,latam,0.0,0,0.0
Deporte de Fútbol en los Juegos Panamericanos de 2019 es,fútbol,"un evento deportivo que tuvo lugar en la ciudad de Lima, Per",latam,0.0,0,0.0
Serie de Fútbol en los Juegos Panamericanos de 2019 es,Fútbol en los Juegos Panamericanos,una competición de fútbol que se celebró en los J,latam,0.4,0,0.0
Categoría principal del tema de Fútbol en los Juegos Panamericanos de 2019 es,Categoría:Fútbol en los Juegos Panamericanos de 2019,":
A. Deportes individuales
B. Deportes co",latam,0.0,0,0.0
Ubicación de Fútbol en los Juegos Panamericanos de 2019 es,Estadio de la Universidad Nacional Mayor de San Marcos,la pregunta que nos planteamos hoy. El fútbol es,latam,0.1111111111111111,0,0.0
Precedido por de Anexo:Atletismo en los Juegos Panamericanos de 2019 es,Anexo:Atletismo en los Juegos Panamericanos de 2015,el artículo de Anexo:Atletismo en los Juegos Panamerican,latam,0.6666666666666666,0,0.0
Sucedido por de Anexo:Atletismo en los Juegos Panamericanos de 2019 es,Anexo:Atletismo en los Juegos Panamericanos de 2023,el artículo sobre el atletismo en los Juegos Panamericanos de,latam,0.588235294117647,0,0.0
Organizador de Anexo:Atletismo en los Juegos Panamericanos de 2019 es,Organización Deportiva Panamericana,un texto que describe el atletismo en los Juegos Panamericanos,latam,0.0,0,0.0
Participante de Anexo:Atletismo en los Juegos Panamericanos de 2019 es,José Carlos Villarreal,"un evento que se celebrará en Lima, Perú. Se celebrará",latam,0.0,0,0.0
Precedido por de Anexo:Equitación en los Juegos Panamericanos de 2019 es,Anexo:Equitación en los Juegos Panamericanos de 2015,el artículo sobre el evento de equitación de los Juegos Panamerican,latam,0.33333333333333326,0,0.0
Deporte de Anexo:Equitación en los Juegos Panamericanos de 2019 es,deporte ecuestre,un artículo que está en proceso de redacción. Este artículo forma parte de,latam,0.0,0,0.0
Organizador de Anexo:Equitación en los Juegos Panamericanos de 2019 es,Organización Deportiva Panamericana,un tema que abarca desde la historia de la equitación en,latam,0.0,0,0.0
Deporte de Anexo:Nado sincronizado en los Juegos Panamericanos de 2019 es,natación sincronizada,"un libro de la editorial Planeta, con la autora Nancy C.",latam,0.0,0,0.0
Organizador de Anexo:Nado sincronizado en los Juegos Panamericanos de 2019 es,Organización Deportiva Panamericana,un evento multideportivo que se celebró en los Juegos Pan,latam,0.0,0,0.0
Precedido por de Anexo:Nado sincronizado en los Juegos Panamericanos de 2019 es,Anexo:Nado sincronizado en los Juegos Panamericanos de 2015,el artículo sobre el nado sincronizado en los Juegos Panamerican,latam,0.4444444444444445,0,0.0
Precedido por de Anexo:Triatlón en los Juegos Panamericanos de 2019 es,Anexo:Triatlón en los Juegos Panamericanos de 2015,el artículo sobre el triatlón en los Juegos Panamericanos de,latam,0.588235294117647,0,0.0
Categoría principal del tema de Anexo:Triatlón en los Juegos Panamericanos de 2019 es,Categoría:Triatlón en los Juegos Panamericanos de 2019,"""Deportes individuales"". How do you say this sentence in English",latam,0.0,0,0.0
Organizador de Anexo:Triatlón en los Juegos Panamericanos de 2019 es,Organización Deportiva Panamericana,"un proyecto de aprendizaje en equipo, en el cual los estudiantes deben",latam,0.0,0,0.0
Temporada deportiva de de Anexo:Triatlón en los Juegos Panamericanos de 2019 es,Triatlón en los Juegos Panamericanos,"la segunda edición de la disciplina en los Juegos Panamericanos,",latam,0.5333333333333333,0,0.0
Categoría principal del tema de Anexo:Voleibol en los Juegos Panamericanos de 2019 es,Categoría:Voleibol en los Juegos Panamericanos de 2019,Deportes. Categoría principal del tema de Anexo:V,latam,0.14285714285714285,0,0.0
Compuesto por de Anexo:Voleibol en los Juegos Panamericanos de 2019 es,torneo masculino de voleibol en los Juegos Panamericanos de 2019,"un texto informativo que describe el evento deportivo, el lugar donde se",latam,0.0,0,0.0
Compuesto por de Anexo:Voleibol en los Juegos Panamericanos de 2019 es,torneo femenino de voleibol en los Juegos Panamericanos de 2019,un artículo sobre el voleibol en los Juegos Panamericanos,latam,0.5263157894736842,0,0.0
Organizador de Anexo:Voleibol en los Juegos Panamericanos de 2019 es,Organización Deportiva Panamericana,un sitio que organiza información sobre el voleibol en los J,latam,0.0,0,0.0
Organizador de Anexo:Tiro con arco en los Juegos Panamericanos de 2019 es,Organización Deportiva Panamericana,un evento de alto nivel. ¿Cuál es el país que organizó,latam,0.0,0,0.0
Organizador de Anexo:Canotaje en los Juegos Panamericanos de 2019 es,Organización Deportiva Panamericana,un organismo internacional que organiza eventos de canotaje en los J,latam,0.0,0,0.0
Deporte de Anexo:Ciclismo en los Juegos Panamericanos de 2019 es,ciclismo en ruta,el deporte de anexo de los Juegos Panamericanos de,latam,0.0,0,0.0
Deporte de Anexo:Ciclismo en los Juegos Panamericanos de 2019 es,ciclismo de montaña,un evento que se llevó a cabo en el marco de los J,latam,0.125,0,0.0
Deporte de Anexo:Ciclismo en los Juegos Panamericanos de 2019 es,ciclismo en pista,una página sobre el ciclismo en los Juegos Panamericanos de,latam,0.30769230769230765,0,0.0
Precedido por de Anexo:Ciclismo en los Juegos Panamericanos de 2019 es,Anexo:Ciclismo en los Juegos Panamericanos de 2015,un artículo que describe el ciclismo en los Juegos Panamericanos,latam,0.47058823529411764,0,0.0
Organizador de Anexo:Ciclismo en los Juegos Panamericanos de 2019 es,Organización Deportiva Panamericana,un organizador de anexo que contiene información sobre el ciclismo en,latam,0.0,0,0.0
Organizador de Anexo:Patinaje en los Juegos Panamericanos de 2019 es,Organización Deportiva Panamericana,un documento que contiene información sobre el patinaje en los Juegos Pan,latam,0.0,0,0.0
Organizador de Anexo:Surf en los Juegos Panamericanos de 2019 es,Organización Deportiva Panamericana,"una guía para el anexo, con el objetivo de organizar los",latam,0.0,0,0.0
Precedido por de Anexo:Bádminton en los Juegos Panamericanos de 2019 es,Bádminton en los Juegos Panamericanos de 2015,el artículo de la página de la edición de 2019 de,latam,0.1111111111111111,0,0.0
Organizador de Anexo:Bádminton en los Juegos Panamericanos de 2019 es,Organización Deportiva Panamericana,un espacio para organizar y presentar información sobre el bádminton,latam,0.0,0,0.0
Sucedido por de Anexo:Bádminton en los Juegos Panamericanos de 2019 es,Anexo:Bádminton en los Juegos Panamericanos de 2023,el equipo masculino de bádminton de los Juegos Panamerican,latam,0.375,0,0.0
Imagen de Aniegos de Lima de 2019 es,Aniego en San Juan de Lurigancho 2019.jpg,una imagen de los aniegos de Lima de 2019,latam,0.125,0,0.0
Organizador de Anexo:Clavados en los Juegos Panamericanos de 2019 es,Organización Deportiva Panamericana,un organizador de anexo que permite filtrar y organizar los eventos,latam,0.0,0,0.0
Precedido por de Anexo:Clavados en los Juegos Panamericanos de 2019 es,Anexo:Clavados en los Juegos Panamericanos de 2015,el penúltimo artículo del Anexo:Clavados en los,latam,0.42857142857142855,0,0.0
Precedido por de Anexo:Squash en los Juegos Panamericanos de 2019 es,Anexo:Squash en los Juegos Panamericanos de 2015,el anexo del artículo Squash en los Juegos Panamericanos de,latam,0.588235294117647,0,0.0
Categoría principal del tema de Anexo:Squash en los Juegos Panamericanos de 2019 es,Categoría:Anexo:Squash en los Juegos Panamericanos de 2019,"Deportes, pero no se puede crear una categoría con el mismo nombre",latam,0.0,0,0.0
Organizador de Anexo:Gimnasia en los Juegos Panamericanos de 2019 es,Organización Deportiva Panamericana,un anexo de la página principal. El anexo se divide en tres,latam,0.0,0,0.0
Precedido por de Anexo:Gimnasia en los Juegos Panamericanos de 2019 es,Gimnasia en los Juegos Panamericanos de 2015,un artículo que describe la participación de la gimnasia en los Juegos,latam,0.5263157894736842,0,0.0
Precedido por de Torneo de Promoción y Reserva de 2019 es,Torneo de Promoción y Reserva de 2018,el torneo de fútbol de la Primera División de,latam,0.375,0,0.0
Temporada deportiva de de Torneo de Promoción y Reserva de 2019 es,Torneo de Promoción y Reserva,la edición del torneo de fútbol de 201,latam,0.3076923076923077,0,0.0
Deporte de Anexo:Esquí acuático en los Juegos Panamericanos de 2019 es,esquí acuático,un artículo de Wikipedia que necesita ser revisado por un especialista en es,latam,0.0,0,0.0
Organizador de Anexo:Esquí acuático en los Juegos Panamericanos de 2019 es,Organización Deportiva Panamericana,"un anexo de la Wikipedia, que contiene información sobre el esquí ac",latam,0.0,0,0.0
Faceta de de Anexo:Viaje de la antorcha de los Juegos Panamericanos de 2019 es,Juegos Panamericanos de 2019,el anexo de la página web de la Oficina de Turismo de,latam,0.125,0,0.0
Faceta de de Ceremonia de apertura de los Juegos Panamericanos de 2019 es,Juegos Panamericanos de 2019,la ceremonia de apertura de los Juegos Panamericanos de,latam,0.46153846153846156,0,0.0
Opuesto a de Ceremonia de apertura de los Juegos Panamericanos de 2019 es,ceremonia de clausura de los Juegos Panamericanos de 2019,: A) La ceremonia de clausura de los Juegos Pan,latam,0.6666666666666666,0,0.0
Ubicación de Ceremonia de apertura de los Juegos Panamericanos de 2019 es,Estadio Nacional del Perú,...? La ceremonia de apertura de los Juegos Panamericanos,latam,0.0,0,0.0
Sucedido por de Ceremonia de apertura de los Juegos Panamericanos de 2019 es,Ceremonia de apertura de los Juegos Panamericanos de 2023,el evento donde se celebró la ceremonia de apertura de los J,latam,0.4761904761904762,0,0.0
Faceta de de ceremonia de clausura de los Juegos Panamericanos de 2019 es,Juegos Panamericanos de 2019,el mejor ejemplo del uso de la tecnología en la celebración de eventos mas,latam,0.11111111111111112,0,0.0
Opuesto a de ceremonia de clausura de los Juegos Panamericanos de 2019 es,Ceremonia de apertura de los Juegos Panamericanos de 2019,el evento que se lleva a cabo en el estadio Olímp,latam,0.0,0,0.0
Ubicación de ceremonia de clausura de los Juegos Panamericanos de 2019 es,Estadio Nacional del Perú,"en:
La ceremonia de clausura de los Juegos Panamerican",latam,0.0,0,0.0
Organizador de Anexo:Tenis de mesa en los Juegos Panamericanos de 2019 es,Organización Deportiva Panamericana,un anexo de información sobre el tenis de mesa en los Juegos,latam,0.0,0,0.0
