prompt,ground_truth,prediction,region,f1_score,substring_accuracy,judge_score
Ciudad hermana de Buenos Aires es,Santiago de Chile,"una ciudad que se encuentra en el estado de Texas, en los Estados Unidos",latam,0.11764705882352941,0,0.0
Ciudad hermana de Buenos Aires es,Seúl,"una ciudad hermana de la capital argentina. La ciudad de Valencia,",latam,0.0,0,0.0
Ciudad hermana de Buenos Aires es,Almería,una relación institucional entre ciudades de distintos países que busca prom,latam,0.0,0,0.0
Ciudad hermana de Buenos Aires es,Santa Cruz de La Palma,"la capital de la República de Serbia, Belgrado, y la ciudad",latam,0.25000000000000006,0,0.0
Ciudad hermana de Buenos Aires es,Santiago de Compostela,"una relación de ciudades hermanadas con la ciudad de Buenos Aires,",latam,0.14285714285714288,0,0.0
Ciudad hermana de Buenos Aires es,Medellín,"una ciudad argentina, en el partido de San Isidro, en",latam,0.0,0,0.0
Ciudad hermana de Buenos Aires es,Ciudad de México,"un municipio argentino en la provincia de Buenos Aires, en la región",latam,0.13333333333333333,0,0.0
Ciudad hermana de Buenos Aires es,Ciudad del Cabo,"una ciudad que se encuentra en el estado de San Luis Potosí,",latam,0.13333333333333333,0,0.0
Ciudad hermana de Buenos Aires es,Andalucía,"el municipio de
**Bergen**, en Noruega.",latam,0.0,0,0.0
Ciudad hermana de Buenos Aires es,Calabria,"una ciudad de los Estados Unidos, ¿cuál es? La ciudad her",latam,0.0,0,0.0
Subdividido en (división administrativa) de Buenos Aires es,Comuna 4,"un municipio de la provincia de Buenos Aires, Argentina, con 5",latam,0.0,0,0.0
Subdividido en (división administrativa) de Buenos Aires es,Comuna 5,"un municipio del estado de Buenos Aires, Argentina, con 11",latam,0.0,0,0.0
Subdividido en (división administrativa) de Buenos Aires es,Comuna 7,"un distrito de la Provincia de Buenos Aires, Argentina. Está ubic",latam,0.0,0,0.0
Subdividido en (división administrativa) de Buenos Aires es,Comuna 8,"una división administrativa de la provincia de Buenos Aires, Argentina, que",latam,0.0,0,0.0
Subdividido en (división administrativa) de Buenos Aires es,Comuna 9,"un distrito de la Provincia de Buenos Aires, Argentina. Está ubic",latam,0.0,0,0.0
Subdividido en (división administrativa) de Buenos Aires es,Comuna 10,"el barrio de San Telmo, en la Ciudad Autónoma de",latam,0.0,0,0.0
Subdividido en (división administrativa) de Buenos Aires es,Comuna 12,"el barrio de la Boca, en la ciudad de Buenos Aires, Argentina",latam,0.0,0,0.0
Subdividido en (división administrativa) de Buenos Aires es,Comuna 13,"un municipio de Argentina, en la provincia de Buenos Aires, capital de",latam,0.0,0,0.0
Subdividido en (división administrativa) de Buenos Aires es,Comuna 14,"un municipio de la provincia de Buenos Aires, Argentina. La ciudad está",latam,0.0,0,0.0
Subdividido en (división administrativa) de Buenos Aires es,Comuna 15,"un municipio de la Provincia de Buenos Aires, Argentina. El municip",latam,0.0,0,0.0
Subdividido en (división administrativa) de Buenos Aires es,Comuna 11,"una división administrativa de la provincia de Buenos Aires, Argentina. Es",latam,0.0,0,0.0
Subdividido en (división administrativa) de Buenos Aires es,Comuna 1,"una localidad de Argentina, que se encuentra en el partido de San Mart",latam,0.0,0,0.0
Subdividido en (división administrativa) de Buenos Aires es,Comuna 6,"un distrito que se encuentra en la provincia de Buenos Aires, Argentina.",latam,0.0,0,0.0
Escudo de armas de Buenos Aires es,Escudo de la Ciudad de Buenos Aires,una obra que se encuentra en el Museo de Bellas Artes de,latam,0.2105263157894737,0,0.0
Categoría principal del tema de Buenos Aires es,Categoría:Ciudad de Buenos Aires,":

A) Turismo

B) Cultura

C) Deport",latam,0.0,0,0.0
Banner de Wikiviajes de Buenos Aires es,Buenos Aires banner.jpg,"una ciudad de Argentina, en la provincia de Buenos Aires. La ciudad es",latam,0.25,0,0.0
Galería en Commons de Buenos Aires es,Buenos Aires,una iniciativa que busca dar visibilidad a los trabajos de los artist,latam,0.0,0,0.0
Categoría para las personas que nacieron aquí de Buenos Aires es,Categoría:Nacidos en Buenos Aires,"muy amplia, así que es mejor no usarla. How do you",latam,0.0,0,0.0
Categoría para las personas que fallecieron aquí de Buenos Aires es,Categoría:Fallecidos en Buenos Aires,una categoría de la Wikipedia que no se puede crear. ¿Cómo puedo resolver,latam,0.0,0,0.0
Comparte fronteras con de Buenos Aires es,Provincia de Buenos Aires,el estado de? Comparte fronteras con Buenos Aires es el,latam,0.4285714285714285,0,0.0
Categoría para las películas rodadas aquí de Buenos Aires es,Categoría:Películas rodadas en Buenos Aires,un proyecto cinematográfico que busca rescatar y promover el pot,latam,0.0,0,0.0
Categoría de personas relacionadas de Buenos Aires es,Categoría:Porteños,"una categoría de la Wikipedia que agrupa a personas de la Argentina, en",latam,0.0,0,0.0
Gentilicio de Buenos Aires es,porteño,"argentino, pero también hay gentilicios que no se usan para",latam,0.0,0,0.0
Gentilicio de Buenos Aires es,Bonaerano,"argentino, y de la provincia de Buenos Aires es bonaerense.",latam,0.0,0,0.0
Gentilicio de Buenos Aires es,Buenos Airesli,":
A.  Bonaerense
B.  Argentino",latam,0.0,0,0.0
Identificador Enciclopedia Británica Online de Buenos Aires es,place/Buenos-Aires,el título de la enciclopedia en línea que se publica desde,latam,0.0,0,0.0
Situado cerca del cuerpo de agua de Buenos Aires es,Río de la Plata,un parque que alberga en su interior un monumento dedicado,latam,0.0,0,0.0
Identificador de tema en Quora de Buenos Aires es,Buenos-Aires-Argentina-4,"el tema de ""Buenos Aires"" con el identificador 2",latam,0.0,0,0.0
Mapa de localización de Buenos Aires es,Ciudad Autónoma de Buenos Aires - localización en Argentina 2.svg,"una herramienta que nos permite conocer el lugar donde se encuentra esta ciudad,",latam,0.09090909090909093,0,0.0
Mapa de localización de Buenos Aires es,LocationBuenosAires.png,"un lugar con mucha historia y cultura, y también un destino turístico",latam,0.0,0,0.0
Nombrado en referencia a de Buenos Aires es,Nuestra Señora del Buen Aire,el más grande de los tres ríos que nacen en la cord,latam,0.0,0,0.0
Lista de interés para el proyecto Wikimedia de Buenos Aires es,Wikipedia:Lista de artículos que toda Wikipedia debería tener,"un proyecto que se lanzó en 2016, con el",latam,0.11764705882352941,0,0.0
Lista de interés para el proyecto Wikimedia de Buenos Aires es,Wikipedia:Lista de artículos que toda Wikipedia debería tener/Expandida,"una lista de interés para el proyecto Wikimedia de Buenos Aires, que se comp",latam,0.18181818181818182,0,0.0
Categoría para las personas enterradas aquí de Buenos Aires es,Categoría:Entierros en Buenos Aires,el lugar de entierro de la mayoría de los presidentes argentinos,latam,0.0,0,0.0
Nombre en la lengua nativa de Buenos Aires es,Ciudad Autónoma de Buenos Aires,el nombre de una serie de programas de radio de la ciudad de Buenos Aires,latam,0.4,0,0.0
Nombre oficial de Buenos Aires es,Ciudad Autónoma de Buenos Aires,la Ciudad Autónoma de Buenos Aires (CABA) y es el,latam,0.6666666666666666,1,0.0
Nombre oficial de Buenos Aires es,Ciudad de Buenos Aires,"""Ciudad Autónoma de Buenos Aires"". ¿Y qué se llama",latam,0.6153846153846153,0,0.0
Cargo ocupado por el jefe de gobierno de Buenos Aires es,jefe de gobierno de la Ciudad de Buenos Aires,"el de
**secretario general del Consejo de la Magistratura",latam,0.3333333333333333,0,0.0
Identificador de artículo de Klexikon de Buenos Aires es,Buenos_Aires,"el lugar donde se encuentran los artículos de Klexikon, un",latam,0.0,0,0.0
Historia de Buenos Aires es,Historia de la Ciudad de Buenos Aires,"una película de drama de 1993, dirigida por el",latam,0.25,0,0.0
Idioma usado de Buenos Aires es,español,"un dialecto de español. ¿Es correcto? Sí, es",latam,0.2222222222222222,1,0.0
Forma geográfica de Buenos Aires es,Data:Argentina/Ciudad de Buenos Aires.map,"un tipo de
**formación de relieve** que se caracteriza por",latam,0.14285714285714288,0,0.0
Descrito en la fuente de Buenos Aires es,Diccionario Enciclopédico Brockhaus y Efron,"un río que fluye desde el este hacia el oeste, y",latam,0.12500000000000003,0,0.0
Descrito en la fuente de Buenos Aires es,Enciclopedia Judía de Brockhaus y Efron,"la segunda ciudad más importante de Argentina, con una población de 2,",latam,0.1111111111111111,0,0.0
Descrito en la fuente de Buenos Aires es,Pequeño diccionario enciclopédico de Brockhaus y Efron,"una ciudad que se encuentra en el río de la Plata, en",latam,0.10526315789473685,0,0.0
Descrito en la fuente de Buenos Aires es,Encyclopædia Britannica (11ª edición),"un barrio de la ciudad de Buenos Aires, Argentina, en el partido",latam,0.0,0,0.0
Compuesto por de Buenos Aires es,"Dirección General del Libro, Bibliotecas y Promoción de la Lectura",un nuevo proyecto de la artista plástica y diseñadora argentina,latam,0.3,0,0.0
Evento significativo de Buenos Aires es,Sitio de Buenos Aires,el 2018 World Cup. How do you say this sentence,latam,0.0,0,0.0
Evento significativo de Buenos Aires es,Fundación de la ciudad de Buenos Aires,el partido de fútbol entre River Plate y Boca Juniors.,latam,0.11764705882352941,0,0.0
Portal de datos abiertos de Buenos Aires es,Buenos Aires Data,un portal de datos abiertos que se encuentra en la ciudad de Buenos,latam,0.125,0,0.0
Reemplaza a de Buenos Aires es,Municipalidad de la Ciudad de Buenos Aires,una organización de apoyo a la comunidad de inmigrantes de la,latam,0.33333333333333326,0,0.0
Identificador Gynopedia de Buenos Aires es,Buenos Aires,el que aparece en la web de la organización. Por ejemplo: https,latam,0.0,0,0.0
Economía del sujeto de Buenos Aires es,economía de la Ciudad de Buenos Aires,una obra que aborda la historia económica de la ciudad de Buenos Aires desde,latam,0.5714285714285714,0,0.0
Internet Encyclopedia of Ukraine ID de Buenos Aires es,B\U\BuenosAires,un tipo de corte de pelo para hombres que se originó en la,latam,0.0,0,0.0
Identificador Store norske leksikon de Buenos Aires es,Buenos_Aires,una base de datos en línea que contiene información sobre el idioma noruego,latam,0.0,0,0.0
Subreddit de Buenos Aires es,BuenosAires,una comunidad de hablantes de español en Internet que tiene como objetivo principal,latam,0.0,0,0.0
Identificador Lex de Buenos Aires es,Buenos_Aires,"una plataforma de identidad digital que permite a los ciudadanos, empresas,",latam,0.0,0,0.0
Vista nocturna de Buenos Aires es,196 - Buenos Aires - Plaza de Mayo - Janvier 2010.jpg,la mejor manera de ver la ciudad. How do you say this sentence in,latam,0.09090909090909091,0,0.0
Fotomontaje de Buenos Aires es,Montaje de la Ciudad de Buenos Aires.png,una serie de imágenes que muestra la ciudad de Buenos Aires a través de la,latam,0.4545454545454545,0,0.0
Vista panorámica de Buenos Aires es,Buenos Aires panoramica.jpg,una de las imágenes más representativas de la capital argentina. Se trata,latam,0.0,0,0.0
AFI de Buenos Aires es,?bwenos ?aj?es,"el principal proveedor de servicios de información financiera en Argentina, con una",latam,0.0,0,0.0
Audio de pronunciación de Buenos Aires es,Es Buenos Aires.ogg,"el que se escucha en la zona de Buenos Aires, Argentina, y",latam,0.13333333333333333,0,0.0
Mapa detallado de Buenos Aires es,Buenos Aires location map.svg,"una ciudad que se encuentra en el país de Argentina, ubicada en la",latam,0.0,0,0.0
Nombre en el idioma nativo de Buenos Aires es,Ciudad de Buenos Aires,"el nombre que se le da al río de la Plata, que",latam,0.125,0,0.0
Le Figaro tag ID de Buenos Aires es,Buenos-Aires,el diario argentino más antiguo. El periódico fue fund,latam,0.0,0,0.0
Identificador de Global Anabaptist Mennonite Encyclopedia Online de Buenos Aires es,Buenos Aires (Argentina),"un municipio de la provincia de Buenos Aires, Argentina, en la región",latam,0.4,1,0.0
Archivo de audio del elemento de Buenos Aires es,Hy-??????? ????? (Buenos Aires).ogg,un espacio que permite a los usuarios almacenar y compartir archivos de audio.,latam,0.0,0,0.0
Video de Buenos Aires es,"Google Timelapse- Buenos Aires, Argentina.webm",una plataforma de contenido en vivo en la que usuarios pueden emitir y ver,latam,0.0,0,0.0
Situado en la entidad geográfica de Buenos Aires es,Gran Buenos Aires,un río que se conoce por el nombre de Río de la,latam,0.0,0,0.0
Identificador de artículo en Vikidia de Buenos Aires es,en:Buenos_Aires,un artículo que puede mejorar. Ayúdame a mejorar este artículo.,latam,0.0,0,0.0
Identificador de artículo en Vikidia de Buenos Aires es,es:Ciudad_Autónoma_de_Buenos_Aires,"una ciudad de Argentina, capital de la provincia de Buenos Aires y de la",latam,0.0,0,0.0
Identificador de artículo en Vikidia de Buenos Aires es,eu:Buenos_Aires,5813372102972.,latam,0.0,0,0.0
Identificador de artículo en Vikidia de Buenos Aires es,fr:Buenos_Aires,el código que se le asigna a cada artículo de la enciclopedia,latam,0.0,0,0.0
Portal principal del tema de Buenos Aires es,Portal:Buenos Aires,"http://www.buenosaires.gov.ar
**Buenos Aires",latam,0.4,0,0.0
Nombre corto de Buenos Aires es,Bos Aires,": (1.0 punto)
Seleccione una:
a. La Capital",latam,0.0,0,0.0
Nombre corto de Buenos Aires es,Buenos Aires,la capital de Argentina. Buenos Aires es una ciudad muy grande. Buenos Aires,latam,0.2666666666666667,1,0.0
Identificador NLW de Buenos Aires es,buenos-aires-argentina-2,"el que se usa en la región de Buenos Aires, Argentina, en la",latam,0.0,0,0.0
IMDb keyword de Buenos Aires es,buenos-aires-argentina,"8.1, y la palabra ""Buenos Aires"" es",latam,0.0,0,0.0
Geografía de Buenos Aires es,geografía de la Ciudad de Buenos Aires,"el área de conocimiento que estudia las características físicas, sociales,",latam,0.11764705882352941,0,0.0
Comparte fronteras con de Provincia de Buenos Aires es,Provincia de Entre Ríos,la Provincia de?  La provincia de Buenos Aires es la provincia más,latam,0.25,0,0.0
Comparte fronteras con de Provincia de Buenos Aires es,Provincia de Santa Fe,"la Provincia de La Pampa.
La Provincia de La Pampa",latam,0.28571428571428575,0,0.0
Comparte fronteras con de Provincia de Buenos Aires es,Provincia de Córdoba,"la Provincia de La Pampa, San Luis y Córdoba.",latam,0.5,0,0.0
Comparte fronteras con de Provincia de Buenos Aires es,Provincia de La Pampa,"la Provincia de La Pampa, la Provincia de San Luis,",latam,0.5714285714285715,1,0.0
Comparte fronteras con de Provincia de Buenos Aires es,Provincia de Río Negro,"la Provincia de Santa Fe? Sí, la Provincia de Santa",latam,0.28571428571428575,0,0.0
Comparte fronteras con de Provincia de Buenos Aires es,Buenos Aires,"la Provincia de San Luis, la Provincia de Córdoba y",latam,0.0,0,0.0
Comparte fronteras con de Provincia de Buenos Aires es,Departamento de Colonia,la Provincia de Buenos Aires y el Departamento de la Plata.,latam,0.28571428571428575,0,0.0
Imagen de la bandera de Provincia de Buenos Aires es,Bandera de la Provincia de Buenos Aires.svg,"la que se ve en el video de la canción ""El Aman",latam,0.2105263157894737,0,0.0
Categoría en Commons de Provincia de Buenos Aires es,Buenos Aires Province,"una categoría que agrupa imágenes de la Provincia de Buenos Aires, Argentina",latam,0.26666666666666666,0,0.0
Se encuentra en el huso horario de Provincia de Buenos Aires es,America/Argentina/Buenos_Aires,"decir en el huso horario UTC-3
**Horario de",latam,0.0,0,0.0
Jefe de gobierno de Provincia de Buenos Aires es,María Eugenia Vidal,"el titular de la provincia de Buenos Aires, es decir, el gobern",latam,0.0,0,0.0
Subdividido en (división administrativa) de Provincia de Buenos Aires es,Partido de Avellaneda,"un municipio de la Argentina, ubicado en el partido de Tres",latam,0.28571428571428575,0,0.0
Subdividido en (división administrativa) de Provincia de Buenos Aires es,Partido de Adolfo Gonzales Chaves,"un municipio que se encuentra en la zona de la Patagonia,",latam,0.12500000000000003,0,0.0
Subdividido en (división administrativa) de Provincia de Buenos Aires es,Partido de Ayacucho,un distrito de la Argentina. How do you say this in English?,latam,0.13333333333333333,0,0.0
Subdividido en (división administrativa) de Provincia de Buenos Aires es,Partido de Bahía Blanca,"un municipio de la Argentina, en el departamento del partido de Beris",latam,0.25,0,0.0
Subdividido en (división administrativa) de Provincia de Buenos Aires es,Partido de Balcarce,un municipio en la Argentina. El municipio está ubicado en el,latam,0.0,0,0.0
Subdividido en (división administrativa) de Provincia de Buenos Aires es,Partido de Cañuelas,"una ciudad de Argentina, ubicada en la región de la Pampa,",latam,0.14285714285714288,0,0.0
Subdividido en (división administrativa) de Provincia de Buenos Aires es,Capitán Sarmiento,un municipio argentino que está ubicado en la región de la P,latam,0.0,0,0.0
Subdividido en (división administrativa) de Provincia de Buenos Aires es,Carlos Casares,un municipio argentino que se encuentra en la región del Gran Buenos Aires,latam,0.0,0,0.0
Subdividido en (división administrativa) de Provincia de Buenos Aires es,Partido de Carlos Tejedor,"el Distrito de Pehuajó, que se extiende",latam,0.18181818181818182,0,0.0
Subdividido en (división administrativa) de Provincia de Buenos Aires es,Partido de Carmen de Areco,"un municipio argentino, en la región de La Plata, en",latam,0.13333333333333333,0,0.0
Subdividido en (división administrativa) de Provincia de Buenos Aires es,Partido de Castelli,"un municipio en la Argentina, en la región de la Patagonia",latam,0.14285714285714288,0,0.0
Subdividido en (división administrativa) de Provincia de Buenos Aires es,Partido de Chacabuco,"el distrito de San Isidro, con 153,",latam,0.2,0,0.0
Subdividido en (división administrativa) de Provincia de Buenos Aires es,Partido de Chivilcoy,"el municipio de San Martín, que tiene como cabecera el dist",latam,0.14285714285714288,0,0.0
Subdividido en (división administrativa) de Provincia de Buenos Aires es,Colón,"un municipio argentino, en la Argentina, en la provincia de Buenos",latam,0.0,0,0.0
Subdividido en (división administrativa) de Provincia de Buenos Aires es,Partido de Coronel Dorrego,"una localidad del partido de Pergamino, en la región del",latam,0.28571428571428575,0,0.0
Subdividido en (división administrativa) de Provincia de Buenos Aires es,Partido de Coronel Pringles,"el municipio de San Antonio de Areco, que se encuentra en la",latam,0.125,0,0.0
Subdividido en (división administrativa) de Provincia de Buenos Aires es,Partido de Coronel Rosales,"una localidad argentina, en el partido de San Isidro,",latam,0.30769230769230765,0,0.0
Subdividido en (división administrativa) de Provincia de Buenos Aires es,Partido de Coronel Suárez,"una municipalidad que se ubica en el partido de San Martín,",latam,0.26666666666666666,0,0.0
Subdividido en (división administrativa) de Provincia de Buenos Aires es,Partido de Dolores,un municipio argentino que se encuentra en la región del Gran Buenos Aires,latam,0.0,0,0.0
Subdividido en (división administrativa) de Provincia de Buenos Aires es,Partido de Escobar,"el municipio de San Antonio de Areco, el cual se encuentra en",latam,0.13333333333333333,0,0.0
Subdividido en (división administrativa) de Provincia de Buenos Aires es,Exaltación de la Cruz,"una división de orden superior en la República Argentina, y su capital es",latam,0.23529411764705882,0,0.0
Subdividido en (división administrativa) de Provincia de Buenos Aires es,Florencio Varela,"un municipio en la Argentina, en la región del Gran Buenos Aires,",latam,0.0,0,0.0
Subdividido en (división administrativa) de Provincia de Buenos Aires es,General Alvarado,"un distrito de la región de la Argentina, en el centro-oeste",latam,0.0,0,0.0
Subdividido en (división administrativa) de Provincia de Buenos Aires es,Partido de General Alvear,"un municipio argentino, en la región del Gran Buenos Aires, en",latam,0.0,0,0.0
Subdividido en (división administrativa) de Provincia de Buenos Aires es,Partido de General Arenales,"una ciudad argentina ubicada en el partido de Berazategui,",latam,0.30769230769230765,0,0.0
Subdividido en (división administrativa) de Provincia de Buenos Aires es,Partido de General Guido,un municipio argentino que está ubicado en la región de La P,latam,0.125,0,0.0
Subdividido en (división administrativa) de Provincia de Buenos Aires es,Partido de General La Madrid,una comuna urbana con 300000 habitantes,latam,0.0,0,0.0
Subdividido en (división administrativa) de Provincia de Buenos Aires es,Partido de General Las Heras,"el municipio de San Antonio de Areco, en la Argentina. El",latam,0.12500000000000003,0,0.0
Subdividido en (división administrativa) de Provincia de Buenos Aires es,Partido de General Lavalle,un distrito de Argentina. How do you say this sentence in English?,latam,0.125,0,0.0
Subdividido en (división administrativa) de Provincia de Buenos Aires es,Partido de General Madariaga,"el distrito de San Antonio de Areco, que a su vez se",latam,0.125,0,0.0
Subdividido en (división administrativa) de Provincia de Buenos Aires es,Partido de General Paz,una localidad argentina que se encuentra en el partido de La Matanza,latam,0.25,0,0.0
Subdividido en (división administrativa) de Provincia de Buenos Aires es,Partido de General Pinto,un municipio argentino que se encuentra en la zona de la capital de,latam,0.11764705882352941,0,0.0
Subdividido en (división administrativa) de Provincia de Buenos Aires es,Partido de General Pueyrredón,una localidad de la Argentina. Se encuentra en el partido de San Antonio,latam,0.23529411764705882,0,0.0
Subdividido en (división administrativa) de Provincia de Buenos Aires es,General Rodríguez,"un municipio del partido de Morón, en la Argentina. How do",latam,0.0,0,0.0
Subdividido en (división administrativa) de Provincia de Buenos Aires es,Partido de San Martín,"un municipio argentino en la región del Gran Buenos Aires, ubicado",latam,0.0,0,0.0
Subdividido en (división administrativa) de Provincia de Buenos Aires es,Guaminí,"una ciudad de Argentina, ubicada en el partido de Morón, a",latam,0.0,0,0.0
Subdividido en (división administrativa) de Provincia de Buenos Aires es,Hipólito Yrigoyen,un distrito que se encuentra en el partido de Berazategui.,latam,0.0,0,0.0
Subdividido en (división administrativa) de Provincia de Buenos Aires es,Partido de La Costa,un distrito que comprende el municipio de San Antonio de Areco,latam,0.13333333333333333,0,0.0
Subdividido en (división administrativa) de Provincia de Buenos Aires es,Partido de La Plata,"el partido de La Matanza, que comprende los municipios de Ber",latam,0.39999999999999997,0,0.0
Subdividido en (división administrativa) de Provincia de Buenos Aires es,Partido de Lanús,un término que se usa en Argentina para referirse a un tipo de divis,latam,0.11764705882352941,0,0.0
Subdividido en (división administrativa) de Provincia de Buenos Aires es,Partido de Las Flores,"una municipalidad argentina, ubicada en el partido de Berazateg",latam,0.30769230769230765,0,0.0
Subdividido en (división administrativa) de Provincia de Buenos Aires es,Partido de Lobería,"una localidad argentina. Se encuentra en el partido de Morón,",latam,0.30769230769230765,0,0.0
Subdividido en (división administrativa) de Provincia de Buenos Aires es,Partido de Lobos,"el municipio de San Antonio de Areco, con capital en el mismo",latam,0.13333333333333333,0,0.0
Subdividido en (división administrativa) de Provincia de Buenos Aires es,Partido de Luján,una localidad argentina que se encuentra en el partido de La Matanza,latam,0.26666666666666666,0,0.0
Subdividido en (división administrativa) de Provincia de Buenos Aires es,Partido de Magdalena,"el distrito de San Isidro, que comprende los municipios",latam,0.16666666666666666,0,0.0
Subdividido en (división administrativa) de Provincia de Buenos Aires es,Partido de Malvinas Argentinas,"el municipio de San Martín, en el partido de San Martín",latam,0.26666666666666666,0,0.0
Subdividido en (división administrativa) de Provincia de Buenos Aires es,Marcos Paz,"un municipio argentino ubicado en el partido de Lobería,",latam,0.0,0,0.0
Subdividido en (división administrativa) de Provincia de Buenos Aires es,Partido de Mercedes,"el partido de Tres Arroyos, el cual está dividido en",latam,0.30769230769230765,0,0.0
Subdividido en (división administrativa) de Provincia de Buenos Aires es,Partido de Morón,"el distrito de (municipio) Tres Arroyos, en",latam,0.2,0,0.0
Subdividido en (división administrativa) de Provincia de Buenos Aires es,Partido de Olavarría,un municipio que se encuentra ubicado en el partido de San Justo,latam,0.26666666666666666,0,0.0
Subdividido en (división administrativa) de Provincia de Buenos Aires es,Partido de Patagones,una ciudad argentina ubicada en la parte este de la provincia de Buenos,latam,0.125,0,0.0
Subdividido en (división administrativa) de Provincia de Buenos Aires es,Partido de Pehuajó,"un partido de la Provincia de Buenos Aires, Argentina. Su capital es",latam,0.26666666666666666,0,0.0
Subdividido en (división administrativa) de Provincia de Buenos Aires es,Presidente Perón,un municipio que se encuentra ubicado en la zona norte de la,latam,0.0,0,0.0
Subdividido en (división administrativa) de Provincia de Buenos Aires es,Partido de Puan,"el partido de la ciudad de La Plata, que comprende 2",latam,0.28571428571428575,0,0.0
Subdividido en (división administrativa) de Provincia de Buenos Aires es,Partido de Punta Indio,"el partido de Morón, que comprende la localidad de Morón",latam,0.28571428571428575,0,0.0
Subdividido en (división administrativa) de Provincia de Buenos Aires es,Partido de Ramallo,"una localidad del partido de Morón, en la zona norte del",latam,0.28571428571428575,0,0.0
Subdividido en (división administrativa) de Provincia de Buenos Aires es,Partido de Rauch,"un municipio argentino en la región de la Pampa, en la",latam,0.14285714285714288,0,0.0
Subdividido en (división administrativa) de Provincia de Buenos Aires es,Partido de Saladillo,"un municipio del partido de Luján, en la Argentina, en",latam,0.30769230769230765,0,0.0
Subdividido en (división administrativa) de Provincia de Buenos Aires es,Partido de San Andrés de Giles,"un partido de Argentina, en la provincia de Buenos Aires. Su capital es",latam,0.3157894736842105,0,0.0
Subdividido en (división administrativa) de Provincia de Buenos Aires es,Partido de San Antonio de Areco,"un municipio de Argentina, en la región de la Patagonia,",latam,0.25,0,0.0
Subdividido en (división administrativa) de Provincia de Buenos Aires es,Partido de San Fernando,un distrito en la Argentina. How do you say this in English?,latam,0.0,0,0.0
Subdividido en (división administrativa) de Provincia de Buenos Aires es,Partido de San Isidro,un municipio que pertenece a la región de la Patagonia,latam,0.14285714285714288,0,0.0
Subdividido en (división administrativa) de Provincia de Buenos Aires es,Partido de San Miguel,"un municipio de Argentina, en la región del Gran Buenos Aires, en",latam,0.125,0,0.0
Subdividido en (división administrativa) de Provincia de Buenos Aires es,Partido de San Nicolás,"un municipio de la Argentina, ubicado en el Partido de Ber",latam,0.26666666666666666,0,0.0
Subdividido en (división administrativa) de Provincia de Buenos Aires es,Partido de San Pedro,"un municipio (o distrito) de la Argentina, ubicado en",latam,0.15384615384615383,0,0.0
Subdividido en (división administrativa) de Provincia de Buenos Aires es,Partido de San Vicente,"el partido de San Antonio de Areco, que abarca el municip",latam,0.39999999999999997,0,0.0
Subdividido en (división administrativa) de Provincia de Buenos Aires es,Partido de Tordillo,"un partido (división administrativa) de la provincia de Buenos Aires,",latam,0.30769230769230765,0,0.0
Subdividido en (división administrativa) de Provincia de Buenos Aires es,Partido de Tornquist,un municipio de la República Argentina que se encuentra ubicado en el partido,latam,0.25,0,0.0
Subdividido en (división administrativa) de Provincia de Buenos Aires es,Partido de Trenque Lauquen,"una localidad en el partido de General San Martín, en la Argentina",latam,0.25,0,0.0
Subdividido en (división administrativa) de Provincia de Buenos Aires es,Partido de Tres Arroyos,"una comunidad autónoma en la República Argentina, con sede en la ciudad",latam,0.0,0,0.0
Subdividido en (división administrativa) de Provincia de Buenos Aires es,Partido de Tres de Febrero,un partido de Argentina. El partido está ubicado en la región de La,latam,0.33333333333333337,0,0.0
Subdividido en (división administrativa) de Provincia de Buenos Aires es,Veinticinco de Mayo,una división administrativa en la Argentina. El municipio de (nombre,latam,0.15384615384615383,0,0.0
Subdividido en (división administrativa) de Provincia de Buenos Aires es,Partido de Villa Gesell,"un municipio de Argentina, en el partido de Tres Arroyos",latam,0.28571428571428575,0,0.0
Subdividido en (división administrativa) de Provincia de Buenos Aires es,Partido de Villarino,un término que designa al partido judicial que abarca la zona de,latam,0.26666666666666666,0,0.0
Subdividido en (división administrativa) de Provincia de Buenos Aires es,Arrecifes,un distrito que abarca una parte del noreste de la,latam,0.0,0,0.0
Categoría principal del tema de Provincia de Buenos Aires es,Categoría:Provincia de Buenos Aires,"""Provincia de Buenos Aires""
Categoría principal del tema de Pro",latam,0.4285714285714285,0,0.0
Categoría para las personas que nacieron aquí de Provincia de Buenos Aires es,Categoría:Nacidos en la provincia de Buenos Aires,"la que está más al norte, la que está más al sur es",latam,0.1,0,0.0
Categoría para las personas que fallecieron aquí de Provincia de Buenos Aires es,Categoría:Fallecidos en la provincia de Buenos Aires,una categoría de Wikipedia para artículos sobre personas que fallecieron en,latam,0.2222222222222222,0,0.0
Categoría de personas relacionadas de Provincia de Buenos Aires es,Categoría:Personas de la Provincia de Buenos Aires,un término que se usa en la Argentina para referirse a personas que n,latam,0.09523809523809523,0,0.0
Galería en Commons de Provincia de Buenos Aires es,Provincia de Buenos Aires,"una comunidad de usuarios de Wikimedia Commons, que organiza y administra imágenes",latam,0.125,0,0.0
Banner de Wikiviajes de Provincia de Buenos Aires es,Buenos Aires Province Banner.jpg,el nombre del sitio web de turismo de la provincia de Buenos Aires.,latam,0.23529411764705882,0,0.0
Cargo ocupado por el jefe de gobierno de Provincia de Buenos Aires es,Gobernador de la Provincia de Buenos Aires,el que se disputan los candidatos que se postularán a la,latam,0.1111111111111111,0,0.0
